Sequence,Credits,Type,Flag,Num,Taken
NFS 100 & NFS 101 ^ or NFS 202 ^ NFS 203 ^ NFS 315,3.0,,3,0,False
NFS 202 ^ NFS 205 ^ NFS 230 ^ NFS 305 ^ NFS 320 ^ NFS 325 ^ NFS 405 ^ NFS 415 ^ NFS 416 ^ NFS T480,14.0,,6,4,False
