Sequence,Credits,Type,Flag,Num,Taken
DANC 104,2.0,,0,0,False
DANC 105,2.0,,0,0,False
DANC 106 | DANC 107,2.0,,4,0,False
DANC 115,3.0,,0,0,False
DANC 135,3.0,,0,0,False
DANC 235,3.0,,0,0,False
DANC 315,3.0,,0,0,False
THTR 240,3.0,,0,0,False
Elective,3.0,Electives in Dance (DANC 104-DANC T480,1,0,False
