Sequence,Credits,Type,Flag,Num,Taken
PBHL 301,3.0,,0,0,False
PBHL 302,3.0,,0,0,False
PBHL 303,3.0,,0,0,False
PBHL 304,3.0,,0,0,False
BIO 318 ^ ECON 240 ^ HSAD 210 ^ PBHL 305 ^ PBHL 306 ^ PBHL 307 ^ PBHL 308 ^ PBHL 309 ^ PBHL 310 ^ PBHL 311 ^ PBHL 312 ^ PBHL 313 ^ PBHL 314 ^ PBHL 315 ^ PBHL 316 ^ PBHL 317 ^ PBHL 318 ^ PBHL 333 ^ PHIL 321 ^ PSCI 353 ^ PSY 355 ^ PSY 368 ^ SOC 210 ^ SOC 220 ^ SOC 235 ^ WGST 275,12.0,,6,0,False
