Sequence,Credits,Type,Flag,Num,Taken
ESTM 201,1.5,,0,0,False
ESTM 210,1.5,,0,0,False
ESTM 301,3.0,,0,0,False
ESTM 302,3.0,,0,0,False
ESTM 350,4.0,,0,0,False
ESTM 362 | MTED 428 | HIST 285,3.0,,4,0,False
MTED 419 | EDUC 315 | ESTM 335,3.0,,4,0,False
ESTM 364,3.0,,0,0,False
Elective,3.0,Special Education or English Language Learner,1,0,False
EDEX 142 | EDEX 344 | EDUC 365,3.0,,4,0,False
