Sequence,Credits,Type,Flag,Num,Taken
SOC 355 [WI] | SOC 356,4.0,,4,0,False
SOC 115 ^ SOC 207 ^ SOC 210 ^ SOC 215 ^ SOC 220 ^ SOC 221 ^ SOC 222 ^ SOC 230 ^ SOC 235 ^ SOC 238 ^ SOC 240 ^ SOC 241 ^ SOC 242 ^ SOC 244 ^ SOC 261 ^ SOC 268 ^ SOC 271 ^ SOC 276 ^ SOC 281 ^ SOC 313 ^ SOC 318 ^ SOC 320 ^ SOC 330 ^ SOC 335 ^ SOC 340 ^ SOC 341 ^ SOC 346 ^ SOC 349 ^ SOC 405 ^ SOC 406 ^ SOC 410 ^ SOC 420 ^ SOC 430 ^ SOC 444 ^ SOC T380 ^ SOC 450 ^ SOC T480 ^ SOC I499,20.0,,6,5,False
