Sequence,Credits,Type,Flag,Num,Taken
EET 204,3.0,,0,0,False
EET 320,3.0,,0,0,False
EET 333 [WI],4.0,,0,0,False
INDE 240,3.0,,0,0,False
MET 100,3.0,,0,0,False
MET 205,3.0,,0,0,False
MET 316,3.0,,0,0,False
MET 321,3.0,,0,0,False
