Sequence,Credits,Type,Flag,Num,Taken
BLAW 330,4.0,,0,0,False
FIN 301,4.0,,0,0,False
REMD 110,4.0,,0,0,False
REMD 320,4.0,,0,0,False
REMD 375,4.0,,0,0,False
REMD 410,4.0,,0,0,False
