Sequence,Credits,Type,Flag,Num,Taken
EAM 365,3.0,,0,0,False
GMAP 260,3.0,,0,0,False
SMT 120,4.0,,0,0,False
Elective,14.0,Elective,1,0,False
DIGM 350 [WI],14.0,,0,0,False
EAM 211,14.0,,0,0,False
EAM 220,14.0,,0,0,False
EAM 308,14.0,,0,0,False
EAM 315,14.0,,0,0,False
GMAP 301,14.0,,0,0,False
GMAP 345,14.0,,0,0,False
GMAP 360,14.0,,0,0,False
GMAP 395,14.0,,0,0,False
SMT 201,14.0,,0,0,False
SMT 262,14.0,,0,0,False
SMT 275,14.0,,0,0,False
TVPR 236,14.0,,0,0,False
