Sequence,Credits,Type,Flag,Num,Taken
CHEM 241,4.0,,0,0,False
CHEM 230,4.0,,0,0,False
CHEM 253,4.0,,0,0,False
CHEM 421,3.0,,0,0,False
CHEM 244,3.0,,0,0,False
Elective,9.5,Chemistry,1,0,False
