Sequence,Credits,Type,Flag,Num,Taken
EGMT 404 [WI],3.0,,0,0,False
EGMT 462,3.0,,0,0,False
EGMT 470,2.0,,0,0,False
ORGB 320,4.0,,0,0,False
BLAW 201 CIVE 240 [WI] | EGMT 465 | PROJ 401 ENTP 210 [WI] | ENTP 215 | ENTP 329 | ENTP 370 | ENTP 385 ORGB 300 [WI] | ORGB 400 | ORGB 420 | PROJ 403 MGMT 201 | MGMT 301 | MGMT 302 | MGMT 364 | SYSE 488,12.0,,3,0,False
EGMT 295,12.0,,0,0,False
EGMT 296,12.0,,0,0,False
