Sequence,Credits,Type,Flag,Num,Taken
BIO 348,3.0,,0,0,False
BIO 349,3.0,,0,0,False
PSY 312,3.0,,0,0,False
PSY 410,3.0,,0,0,False
BIO 414 ^ BIO 461 ^ BIO 462 ^ BIO 463 ^ BIO 465,6.0,,6,0,False
PSY 212,6.0,,0,0,False
PSY 213,6.0,,0,0,False
PSY 310,6.0,,0,0,False
PSY 325,6.0,,0,0,False
PSY 330,6.0,,0,0,False
PSY 336,6.0,,0,0,False
