Sequence,Credits,Type,Flag,Num,Taken
MUSC 121,3.0,None?,0,0,False
MUSC 122,3.0,None?,0,0,False
MUSC 229,3.0,None?,0,0,False
MUSC 125,1.0,None?,0,0,False
MUSC 249,3.0,None?,0,0,False
MUSC 231,3.0,None?,0,0,False
MUSC 232,3.0,None?,0,0,False
MUSC 252,3.0,None?,0,0,False
MUSC 331,3.0,None?,0,0,False
MUSC 241,2.0,None?,0,0,False
