Sequence,Credits,Type,Flag,Num,Taken
EAM 130,3.0,,0,0,False
EAM 211,3.0,,0,0,False
EAM 220,3.0,,0,0,False
EAM 340,3.0,,0,0,False
EAM 422,3.0,,0,0,False
EAM 215 [WI] ^ EAM 200 ^ EAM 221 ^ EAM 225 ^ EAM 270 ^ EAM 288 ^ EAM 295 ^ EAM 301 ^ EAM 302 ^ EAM 308 ^ EAM 310 ^ EAM 312 ^ EAM 313 ^ EAM 315 ^ EAM 321 ^ EAM 322 ^ EAM 325 ^ EAM 338 ^ EAM 365 ^ EAM 420 ^ EAM 461 ^ EAM 471 ^ EAM T380 ^ EAM T480,9.0,,6,3,False
