Sequence,Credits,Type,Flag,Num,Taken
VRIM 100 | ANIM 100 | DIGM 100 | PHTO 141 | VSCM 200 | FMVD 110 | VSST 104,3.0,,4,0,False
VRIM 110,3.0,,0,0,False
VRIM 120,3.0,,0,0,False
ANIM 140,3.0,,0,0,False
ANIM 145,3.0,,0,0,False
ANIM 141 ^ ANIM 211 ^ ANIM 220 ^ ANIM 221 ^ ANIM 388 ^ GMAP 345 ^ GMAP 367 ^ VRIM 220 ^ VRIM I199 ^ VRIM I299 ^ VRIM T180 ^ VRIM T280,9.0,,6,3,False
