Sequence,Credits,Type,Flag,Num,Taken
MATE 230,4.0,,0,0,False
MATE 214 ^ MATE 240 ^ MATE 245 ^ MATE 280 ^ MATE 341 ^ MATE 351 ^ MATE 355 ^ MATE 370 ^ MATE 455,21.0,,6,6,False
