Sequence,Credits,Type,Flag,Num,Taken
PHYS 217,4.0,,0,0,False
PHYS 231,3.0,,0,0,False
PHYS 232,3.0,,0,0,False
PHYS 311,4.0,,0,0,False
PHYS 321,4.0,,0,0,False
PHYS 431,3.0,,0,0,False
PHYS 432,3.0,,0,0,False
