Sequence,Credits,Type,Flag,Num,Taken
IDM 100,3.0,,0,0,False
IDM 211,3.0,,0,0,False
ANIM 115 ^ DIGM 308 [WI] ^ DIGM 451 [WI] ^ EAM 315 ^ IDM 101 ^ IDM 212 ^ IDM 213 ^ IDM 214 ^ IDM 215 ^ IDM 216 ^ IDM 221 ^ IDM 222 ^ IDM 231 ^ IDM 232 ^ IDM 240 ^ IDM 241 ^ IDM 245 ^ IDM 250 ^ IDM 311 ^ IDM 331 ^ IDM 361 ^ IDM 362 ^ IDM 363 ^ IDM 364 ^ IDM 371 ^ IDM 372 ^ IDM 381 ^ IDM 382 ^ IDM 402 ^ IDM 417 ^ IDM 418 ^ IDM T380 ^ INFO 110 ^ WEST 107,18.0,,6,6,False
