Sequence,Credits,Type,Flag,Num,Taken
PBHL 307,3.0,,0,0,False
PBHL 314,3.0,,0,0,False
PBHL 317,3.0,,0,0,False
PBHL 350,3.0,,0,0,False
PBHL 301 ^ PBHL 302 ^ PBHL 303 ^ PBHL 309 ^ PBHL 311 ^ PBHL 312 ^ PBHL 313 ^ PBHL 319 ^ PBHL 321 ^ PBHL 332 ^ PBHL 333,12.0,,6,0,False
