Sequence,Credits,Type,Flag,Num,Taken
CSDN 210 [WI],3.0,,0,0,False
CSDN 220 [WI],3.0,,0,0,False
HNRS 302,6.0,,0,0,False
BIO 264 ^ BMES 101 ^ BMES 102 ^ BMES 124 ^ BUSN 103 ^ CAEE 202 ^ CIVE 240 [WI] ^ COM 111 ^ COM 220 ^ COM 317 [WI] ^ ENVS 260 ^ INFO 101 ^ INFO 102 ^ INFO 103 ^ INTR 310 ^ MGMT 260 ^ MGMT 364 ^ MIS 200 ^ PROD 215 ^ PSY 352 ^ SOC 341,12.0,,6,0,False
