Sequence,Credits,Type,Flag,Num,Taken
ECON 201,4.0,,0,0,False
ECON 202,4.0,,0,0,False
ECON 301,4.0,,0,0,False
ECON 321,4.0,,0,0,False
ECON 203 [WI] ^ ECON 248 ^ ECON 250 ^ ECON 260 ^ ECON 270 ^ ECON 324 ^ ECON 322 [WI] ^ ECON 326 [WI] ^ ECON 331 ^ ECON 334 ^ ECON 336 ^ ECON 338 ^ ECON 342 ^ ECON 348 ^ ECON 350 [WI] ^ ECON 351 ^ ECON 354 ^ ECON 361 ^ ECON 365 ^ ECON 366 ^ ECON 370 ^ INTB 332 ^ INTB 334 ^ INTB 336 ^ INTB 338 ^ SMT 320,8.0,,6,8,False
