COM 362,3.0,,"[False, False, False, False]", Can enroll if classification is Junior or Pre-Junior  or Senior.
COM 363,3.0,,"[True, True, True, False]",
COM 365,3.0," COM 260 [Min Grade: D] or COM 160 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CC7B50>>
COM 375 [WI],3.0," COM 270 [Min Grade: D] or COM 310 [Min Grade: D] or SOC 260 [Min Grade: D] or SOC 355 [Min Grade: D]
","[False, False, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CC7CA0>>
COM 376,3.0,,"[True, False, False, False]", Cannot enroll if classification is Freshman
COM 377,3.0,,"[False, True, False, False]", Cannot enroll if classification is Freshman
COM 378,3.0,,"[False, False, True, False]", Cannot enroll if classification is Freshman
COM 379,3.0,,"[False, False, False, False]",
COM 384,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman or Sophomore 
COM 385,3.0,,"[False, False, False, True]",
COM 386,3.0," COM 284 [Min Grade: D] and COM 286 [Min Grade: D] and COM 248 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CDC490>>
COM 391,3.0," COM 150 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CDC700>>
COM 400,3.0," COM 210 [Min Grade: D]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CDC7F0>>
COM 491,3.0," COM 210 [Min Grade: D] and (COM 220 [Min Grade: D] or SOC 250 [Min Grade: D])
","[True, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CDC8E0>>
COM 492,3.0," COM 491 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84CDCAF0>>
COM I199,0.0-12.0,,"[False, False, False, False]",
COM I299,0.0-12.0,,"[False, False, False, False]",
COM I399,0.0-12.0,,"[False, False, False, False]",
COM I499,0.0-12.0,,"[False, False, False, False]",
COM T180,3.0,,"[False, False, False, False]",
COM T280,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
COM T380,1.0-5.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
COM T480,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
CJS 100,3.0,,"[True, False, False, False]",
CJS 101,3.0,,"[True, True, True, True]",
CJS 180,3.0,,"[False, False, True, False]",
CJS 200,3.0,,"[True, False, True, False]",
CJS 210,3.0,,"[False, False, False, False]",
CJS 220,3.0,,"[False, True, False, True]",
CJS 230,3.0,,"[False, True, False, False]",
CJS 240,3.0,,"[True, False, False, False]",
CJS 250,3.0,,"[True, False, False, False]",
CJS 260,4.0,,"[False, True, True, True]",
CJS 261,3.0,,"[False, True, True, False]",
CJS 262,3.0,,"[False, False, False, False]",
CJS 263,3.0,,"[True, False, False, False]",
CJS 266,3.0,,"[False, True, False, False]",
CJS 267,3.0,,"[False, False, False, True]",
CJS 268,3.0,,"[False, False, False, False]",
CJS 270,3.0,,"[False, True, False, False]",
CJS 273,3.0,,"[False, False, True, False]",
CJS 274,3.0,,"[False, True, False, False]",
CJS 276,3.0,,"[True, False, False, False]",
CJS 277,3.0,,"[False, False, False, False]",
CJS 278,3.0,,"[False, False, False, False]",
CJS 280,3.0,,"[False, False, True, False]",
CJS 289,3.0,,"[False, False, False, False]",
CJS 290,3.0,,"[True, False, True, False]",
CJS 300,3.0," CJS 250 [Min Grade: C]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCD690>>
CJS 301,4.0," CJS 300 [Min Grade: C]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCD780>>
CJS 302,3.0," CJS 200 [Min Grade: C] or CJ 204 [Min Grade: C]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCD870>>
CJS 303,3.0,,"[True, False, False, False]",
CJS 304,3.0,,"[False, True, False, False]",
CJS 310,3.0," CJS 270 [Min Grade: C-] and CJS 250 [Min Grade: C-]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCDBA0>>
CJS 320,3.0,,"[False, False, False, False]",
CJS 330,4.0,,"[True, False, False, False]",
CJS 331,4.0," CJS 330 [Min Grade: C]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCDF30>>
CJS 360,3.0,,"[False, True, False, False]",
CJS 362,3.0,,"[False, True, False, False]",
CJS 365,3.0,,"[False, True, False, False]",
CJS 366,3.0,,"[True, False, False, False]",
CJS 369,3.0,,"[False, False, False, False]",
CJS 372,3.0,,"[False, False, True, False]",
CJS 373,3.0,,"[False, False, False, False]",
CJS 374,3.0,,"[False, False, False, False]",
CJS 375,3.0,,"[False, False, False, False]",
CJS 376,3.0,,"[True, False, False, False]",
CJS 377,3.0,,"[False, False, False, False]",
CJS 402,3.0,,"[False, False, False, False]", Can enroll if major is CJS and classification is Senior.
CJS 403,4.0,,"[False, False, True, False]",
CJS 405,3.0," CJS 300 [Min Grade: C-] (Can be taken Concurrently)CJS 250 [Min Grade: C-] and CJS 270 [Min Grade: C-]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84DCEC50>>
CJS I199,0.0-12.0,,"[False, False, False, False]",
CJS I299,0.0-12.0,,"[False, False, False, False]",
CJS I399,0.5-12.0,,"[False, False, False, False]",
CJS I499,0.0-12.0,,"[False, False, False, False]",
CJS T180,0.0-12.0,,"[False, False, False, False]",
CJS T280,0.0-12.0,,"[False, True, False, False]",
CJS T380,0.0-12.0,,"[True, False, False, True]",
CJS T480,0.0-12.0,,"[False, False, False, False]",
ENGL 101,3.0,,"[True, True, True, False]",
ENGL 102,3.0," ENGL 101 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84EB7EB0>>
ENGL 103,3.0," ENGL 102 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C84EB7E80>>
ENGL 105,3.0,,"[False, False, False, False]", Can enroll if major is HONR.
ENGL 111,3.0," APE 2 or ESL 110 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A83D0>>
ENGL 112,3.0," ENGL 111 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A8520>>
ENGL 113,3.0," ENGL 112
","[False, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A8610>>
ENGL 195,3.0,,"[True, False, False, False]",
ENGL 200 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A87F0>>
ENGL 201,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A89A0>>
ENGL 202 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A8B50>>
ENGL 203 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A8D00>>
ENGL 204,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A8EB0>>
ENGL 205 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9060>>
ENGL 206 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9210>>
ENGL 207 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A93C0>>
ENGL 211 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9570>>
ENGL 212,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9720>>
ENGL 214,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A98D0>>
ENGL 215 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9A80>>
ENGL 216 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9C30>>
ENGL 220,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9D80>>
ENGL 300 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A9F30>>
ENGL 301,1.0,,"[True, True, True, False]", Can enroll if major is ENGL.
ENGL 302,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA1D0>>
ENGL 303,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA380>>
ENGL 304,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA530>>
ENGL 305 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA6E0>>
ENGL 306,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA830>>
ENGL 307,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AA9E0>>
ENGL 308 [WI],3.0," (ENGL 101 [Min Grade: D] and ENGL 102 [Min Grade: D] and ENGL 103 [Min Grade: D]) or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AAB90>>
ENGL 310 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AAE00>>
ENGL 312,1.0-3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AAFB0>>
ENGL 315 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB100>>
ENGL 320 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB2B0>>
ENGL 323,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: D]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB460>>
ENGL 325,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB610>>
ENGL 330,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB7C0>>
ENGL 335,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842AB970>>
ENGL 340 [WI],3.0," ENGL 101 [Min Grade: D] and ENGL 102 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842ABB20>>
ENGL 345,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842ABCD0>>
ENGL 350,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842ABE80>>
ENGL 355 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842ABFD0>>
ENGL 360 [WI],3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[True, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842A80A0>>
ENGL 365,3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842ABEE0>>
ENGL 370,3.0,,"[True, False, False, False]",
ENGL 380,3.0," (ENGL 101 [Min Grade: C] or ENGL 111 [Min Grade: C]) and (ENGL 102 [Min Grade: C] or ENGL 112 [Min Grade: C]) and (ENGL 202 [Min Grade: C] or ENGL 203 [Min Grade: C] or ENGL 204 [Min Grade: C] or ENGL 205 [Min Grade: C] or ENGL 206 [Min Grade: C] or ENGL 211 [Min Grade: C] or ENGL 212 [Min Grade: C] or ENGL 214 [Min Grade: C])
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842BC670>>
ENGL 395 [WI],0.0-3.0," ENGL 103 [Min Grade: D] or ENGL 113 [Min Grade: D] or ENGL 105 [Min Grade: A]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842BCC40>>
ENGL 470,3.0," (ENGL 103 [Min Grade: D] or ENGL 105 [Min Grade: D]) and HUM 315 [Min Grade: B]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C842BCDF0>>
ENGL 490,3.0,,"[False, False, False, False]", Can enroll if major is ENGL and classification is Junior or Senior.
ENGL 492,3.0,,"[False, True, False, False]", Can enroll if major is ENGL and classification is Junior or Senior.
ENGL 495,3.0,,"[False, False, False, False]", Can enroll if major is ENGL.
ENGL I199,0.0-12.0,,"[False, False, False, False]",
ENGL I299,0.0-12.0,,"[False, False, False, False]",
ENGL I399,0.5-12.0,,"[False, False, False, False]",
ENGL I499,0.0-12.0,,"[False, False, False, False]",
ENGL T180,0.0-12.0,,"[False, False, False, False]",
ENGL T280,0.0-12.0,,"[True, False, True, False]",
ENGL T380,0.0-12.0,,"[False, True, True, False]",
ENGL T480,0.0-12.0,,"[False, False, False, False]",
ESL 001,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 002,0.0,,"[False, False, False, False]",
ESL 003,0.0,,"[False, False, False, False]",
ESL 004,0.0,,"[False, False, False, False]",
ESL 010,0.0,,"[False, False, False, False]",
ESL 011,0.0,,"[False, False, False, False]",
ESL 012,0.0,,"[False, False, False, False]",
ESL 013,0.0,,"[False, False, False, False]", Can enroll if major is ESL.
ESL 020,0.0,,"[False, False, False, False]",
ESL 021,0.0,,"[False, False, False, False]",
ESL 022,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 023,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 024,0.0,,"[False, False, False, False]", Can enroll if major is ESL.
ESL 030,0.0,,"[False, False, False, False]",
ESL 031,0.0,,"[False, False, False, False]",
ESL 032,0.0,,"[False, False, False, False]",
ESL 034,0.0,,"[False, False, False, False]", Can enroll if major is ESL.
ESL 035,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 036,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 037,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 038,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 040,0.0,,"[False, False, False, False]",
ESL 041,0.0,,"[False, False, False, False]",
ESL 042,0.0,,"[False, False, False, False]",
ESL 043,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 044,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 045,0.0,,"[False, False, False, False]",
ESL 048,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 049,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 050,0.0,,"[False, False, False, False]",
ESL 051,0.0,,"[False, False, False, False]",
ESL 052,0.0,,"[False, False, False, False]",
ESL 055,0.0,,"[False, False, False, False]",
ESL 056,0.0,,"[False, False, False, False]",
ESL 057,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 058,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 060,0.0,,"[False, False, False, False]",
ESL 061,0.0,,"[False, False, False, False]",
ESL 062,0.0,,"[False, False, False, False]",
ESL 063,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 064,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 067,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 068,0.0,,"[False, False, False, False]",
ESL 069,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 070,0.0,,"[False, False, False, False]",
ESL 071,0.0,,"[False, False, False, False]",
ESL 072,0.0,,"[False, False, False, False]",
ESL 073,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 074,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 075,0.0,,"[False, False, False, False]", Can enroll if major is ESL.
ESL 076,0.0,,"[False, False, False, False]", Can enroll if major is ESL or major is IG.
ESL 080,0.0,,"[False, False, False, False]",
ESL 081,0.0,,"[False, False, False, False]",
ESL 082,0.0,,"[False, False, False, False]",
ESL 090,0.0,,"[False, False, False, False]",
ESL 091,0.0,,"[True, False, False, False]",
ESL 110,3.0,,"[True, True, False, False]",
ESL 180,2.0,,"[False, False, True, False]",
ENVS 101,5.0,,"[True, False, False, False]", Can enroll if major is ENSS or major is ENVS or major is GEO.
ENVS 102,2.0,,"[False, True, False, False]", Can enroll if major is ENVS or major is GEO.
ENVS 108,1.0,,"[False, False, False, False]",
ENVS 160,2.0,,"[False, False, True, False]",
ENVS 169,3.0,,"[False, False, True, False]", Cannot enroll if major is BIO or major is ENVS
ENVS 201,2.0," BIO 124 [Min Grade: D] or BIO 132 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512D180>>
ENVS 202,2.0," BIO 124 [Min Grade: D] or BIO 132 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512D2D0>>
ENVS 203,2.0," ENVS 101 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512D420>>
ENVS 212,4.0," BIO 100 [Min Grade: D] or BIO 101 [Min Grade: D] or BIO 107 [Min Grade: D] or BIO 109 [Min Grade: D] or BIO 124 [Min Grade: D] or BIO 132 [Min Grade: D] or BIO 141 [Min Grade: D]
","[True, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512D5D0>>
ENVS 223,3.0,,"[False, False, False, False]",
ENVS 226,3.0,,"[False, False, False, False]",
ENVS 230,3.0," BIO 126 [Min Grade: D] or BIO 141 [Min Grade: D] or BIO 101 [Min Grade: D] or BIO 109 [Min Grade: D] or BIO 133 [Min Grade: D]
","[True, True, True, True]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512DAE0>>
ENVS 247,3.0,,"[False, False, False, False]",
ENVS 254,3.0," BIO 100 [Min Grade: D] or BIO 101 [Min Grade: D] or BIO 107 [Min Grade: D] or BIO 109 [Min Grade: D] or BIO 124 [Min Grade: D] or BIO 133 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512DE40>>
ENVS 255,2.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
ENVS 260,3.0,,"[True, True, True, True]",
ENVS 275,3.0,,"[False, True, True, False]",
ENVS 284,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512E3E0>>
ENVS 286,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512E590>>
ENVS 289,3.0,,"[False, False, True, False]",
ENVS 302,2.0," CHEM 103 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512E830>>
ENVS 304,3.0,,"[False, True, False, False]",
ENVS 305,1.0,,"[False, False, False, False]",
ENVS 308,3.0,,"[False, True, False, False]",
ENVS 310,3.0," CHEM 103 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512EBF0>>
ENVS 312,3.0," ENVS 202 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 141 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512ECE0>>
ENVS 315,3.0," ENVS 230 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512EEF0>>
ENVS 322,3.0," ENVS 230 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 141 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512F0A0>>
ENVS 323,3.0,,"[False, False, False, False]", Cannot enroll if classification is Freshman
ENVS 326,3.0," ENVS 230 [Min Grade: D] or ENVS 284 [Min Grade: D] or BIO 211 [Min Grade: D] or BIO 218 [Min Grade: D] or BIO 141 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512F3A0>>
ENVS 327,2.0," ENVS 230 [Min Grade: D] or ENVS 284 [Min Grade: D] or BIO 211 [Min Grade: D] or BIO 218 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512F610>>
ENVS 328,3.0," ENVS 230 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512F820>>
ENVS 330,3.0," ENVS 230 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 141 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512F9D0>>
ENVS 333,3.0," ENVS 230 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512FBE0>>
ENVS 335,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C8512FD90>>
ENVS 341,4.5,,"[False, False, False, False]",
ENVS 342,4.5,,"[False, False, False, False]",
ENVS 343,3.0,,"[False, False, False, False]",
ENVS 344,6.0,,"[False, False, False, False]",
ENVS 345,4.5,,"[False, False, False, False]",
ENVS 352,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 109 [Min Grade: D] or BIO 141 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, True, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138430>>
ENVS 353,2.0,,"[False, False, False, False]",
ENVS 354,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138790>>
ENVS 355,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or ENVS 212 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138940>>
ENVS 360,3.0," ENVS 212 [Min Grade: D] or BIO 217 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138AF0>>
ENVS 362,3.0," BIO 109 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 141 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138C40>>
ENVS 364,3.0," ENVS 212 [Min Grade: D] or BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D]
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85138EB0>>
ENVS 372,3.0," CHEM 102 [Min Grade: D] and (GEO 101 [Min Grade: D] or CAEE 212 [Min Grade: D] or ENVS 203 [Min Grade: D])
","[True, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85139060>>
ENVS 376,3.0,,"[False, True, False, False]",
ENVS 382,4.0,,"[False, False, False, True]", Can enroll if classification is Junior or Pre-Junior  or Senior.
ENVS 383,4.0," BIO 133 [Min Grade: D] or BIO 126 [Min Grade: D] or ENVS 230 [Min Grade: D]
","[False, False, True, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C851394B0>>
ENVS 385,3.0," BIO 126 [Min Grade: D] or BIO 133 [Min Grade: D] or BIO 141 [Min Grade: D]
","[False, False, False, False]",<bound method Course.getRestrctionString of <course.Course object at 0x0000022C85139660>>
ENVS 387,3.0,,"[False, False, False, True]",
