Sequence,Credits,Type,Flag,Num,Taken
FMST 101 | FMST 105,3.0,,4,0,False
FMST 102 | FMST 205,3.0,,4,0,False
FMST 250,3.0,,0,0,False
FMST 103 ^ FMST 255 ^ FMST 260 ^ FMST 262 ^ FMST 266 ^ FMST 270 ^ FMST 275 ^ FMST 276 ^ FMST 290 ^ FMST 291 ^ FMST 352 ^ FMST 355 ^ FMST T180 ^ FMST T280 ^ FMST T380 ^ FMST T480,15.0,,6,5,False
