Sequence,Credits,Type,Flag,Num,Taken
SCRP 220,3.0,,0,0,False
SCRP 225,3.0,,0,0,False
SCRP 230,3.0,,0,0,False
SCRP 382,3.0,,0,0,False
SCRP 383,3.0,,0,0,False
THTR 121 [WI],3.0,,0,0,False
ENGL 216 [WI],6.0,,0,0,False
ENGL 315 [WI],6.0,,0,0,False
THTR 209,6.0,,0,0,False
THTR 210,6.0,,0,0,False
THTR 212,6.0,,0,0,False
