Sequence,Credits,Type,Flag,Num,Taken
MUSC 121,3.0,,0,0,False
MUSC 125,1.0,,0,0,False
MUSC 126,1.0,,0,0,False
MUSC 241,10.0,,0,0,False
MUSC 231,3.0,,0,0,False
MUSC 232,3.0,,0,0,False
MUSC 331,3.0,,0,0,False
MUSC 342,2.0,,0,0,False
