Sequence,Credits,Type,Flag,Num,Taken
ECEP 480,3.0,,0,0,False
EET 201,4.0,,0,0,False
EET 202,4.0,,0,0,False
EET 320,3.0,,0,0,False
EET 322,4.0,,0,0,False
INDE 240,3.0,,0,0,False
INDE 420,3.0,,0,0,False
