Sequence,Credits,Type,Flag,Num,Taken
CULA 115,3.0,,0,0,False
CULA 120,3.0,,0,0,False
CULA 303,6.0,,0,0,False
HRM 215,4.0,,0,0,False
CULA 121 ^ CULA 125 ^ CULA 216 ^ CULA 220 ^ CULA 225 ^ CULA 320 ^ CULA 325 ^ CULA 316 ^ CULA 330 ^ CULA 400 ^ CULA 405 [WI] ^ CULA 410 ^ CULA 425 ^ CULA 426 ^ CULA 427 ^ HRM 415,8.0,,6,3,False
