Sequence,Credits,Type,Flag,Num,Taken
EET 201,4.0,,0,0,False
EET 205,4.0,,0,0,False
EET 319,4.0,,0,0,False
INDE 350,3.0,,0,0,False
MET 205,3.0,,0,0,False
MET 209,4.0,,0,0,False
MET 310,3.0,,0,0,False
