Sequence,Credits,Type,Flag,Num,Taken
BACS 220,3.0,,0,0,False
BACS 236 [WI],3.0,,0,0,False
BACS 320,3.0,,0,0,False
BACS 325,3.0,,0,0,False
BACS 414,3.0,,0,0,False
BACS 420,3.0,,6,0,False
