Sequence,Credits,Type,Flag,Num,Taken
ECE 200,4.0,,0,0,False
ECE 350,3.0,,0,0,False
ECEC 201,3.0,,0,0,False
ECEC 204,3.0,,0,0,False
ECEC 357,3.0,,0,0,False
Elective,9.0,Electives ,1,0,False
