Sequence,Credits,Type,Flag,Num,Taken
ENTP 105,3.0,,0,0,False
ENTP 205,3.0,,0,0,False
ENTP 250,3.0,,0,0,False
ENTP 270,3.0,,0,0,False
ENTP 275,3.0,,0,0,False
ENTP 290 | ENTP 390,3.0,,4,0,False
ENTP 375,3.0,,0,0,False
ENTP 440,3.0,,0,0,False
