Sequence,Credits,Type,Flag,Num,Taken
HIST 315,4.0,,3,0,False
HIST 215,12.0,,0,0,False
HIST 222,12.0,,0,0,False
HIST 247,12.0,,0,0,False
HIST 264,12.0,,0,0,False
HIST 291,12.0,,0,0,False
HIST 292,12.0,,0,0,False
HIST 303,12.0,,0,0,False
HIST 316,12.0,,0,0,False
HIST 322,12.0,,0,0,False
HIST 334,12.0,,0,0,False
HIST 355,12.0,,6,0,False
