Sequence,Credits,Type,Flag,Num,Taken
FDSC 154,4.0,,0,0,False
FDSC 270,4.0,,0,0,False
FDSC 350,3.0,,0,0,False
FDSC 450,3.0,,0,0,False
FDSC 451,2.0,,0,0,False
FDSC 456,3.0,,0,0,False
FDSC 460,3.0,,0,0,False
FDSC 461,3.0,,0,0,False
