Sequence,Credits,Type,Flag,Num,Taken
VSST 101 | VSST 108,4.0,,4,0,False
VSST 110,3.0,,0,0,False
PHTO 110 ^ PHTO 210 ^ PHTO 230 ^ PHTO 236 ^ VSST 102 ^ VSST 103 ^ VSST 109 ^ VSST 111 ^ VSST 112 ^ VSST 201 ^ VSST 202 ^ VSST 203 ^ VSST 301 ^ VSST 302 ^ VSST 303 ^ VSST 304 ^ VSST 309 ^ VSST 310 ^ VSST 311 ^ VSST 312 ^ VSST 313 ^ VSST 321 ^ VSST 322 ^ VSST 323 ^ VSST 324 ^ VSST 325 ^ VSST I399 ^ VSST T480,17.0,,6,0,False
